location_id,location_name,iso3,age_group,age_label,measure_short,rate,expected_rate,excess_rate,high_observed,high_excess,profile
218,Togo,TGO,u5,Under-5,DALYs,11959.441231052357,15069.72128350453,-3110.280052452173,True,False,benchmark-aligned high burden
298,American Samoa,ASM,u5,Under-5,DALYs,2183.8657682169514,1306.9232649267803,876.9425032901711,False,True,excess-only
305,Bermuda,BMU,u5,Under-5,DALYs,261.5153811092986,407.4422098457408,-145.92682873644225,False,False,neither
320,Cook Islands,COK,u5,Under-5,DALYs,2746.7927733698275,829.7583665152263,1917.0344068546008,False,True,excess-only
349,Greenland,GRL,u5,Under-5,DALYs,876.1165322969907,244.06056141446533,632.0559708825253,False,True,excess-only
351,Guam,GUM,u5,Under-5,DALYs,4090.9146167865706,509.40396842571465,3581.510648360856,False,True,excess-only
367,Monaco,MCO,u5,Under-5,DALYs,180.73189237651508,86.02900561555107,94.702886760964,False,False,neither
369,Nauru,NRU,u5,Under-5,DALYs,10773.114973825854,4743.900080987302,6029.214892838551,True,True,double-high
374,Niue,NIU,u5,Under-5,DALYs,3321.562712530194,1218.61308766293,2102.949624867264,False,True,excess-only
376,Northern Mariana Islands,MNP,u5,Under-5,DALYs,2196.390954893725,686.1066188549784,1510.2843360387465,False,True,excess-only
380,Palau,PLW,u5,Under-5,DALYs,4382.468168253368,1106.7921086795045,3275.676059573864,False,True,excess-only
385,Puerto Rico,PRI,u5,Under-5,DALYs,782.4782312959903,297.52636706018313,484.9518642358072,False,True,excess-only
393,Saint Kitts and Nevis,KNA,u5,Under-5,DALYs,1575.0210836818335,1127.7285496393572,447.2925340424763,False,False,neither
396,San Marino,SMR,u5,Under-5,DALYs,131.37173937633145,168.5504501756347,-37.178710799303246,False,False,neither
416,Tuvalu,TUV,u5,Under-5,DALYs,8046.196518837179,5443.069791853047,2603.126726984132,True,True,double-high
422,United States Virgin Islands,VIR,u5,Under-5,DALYs,409.8602532584305,476.4578284456688,-66.5975751872383,False,False,neither
435,South Sudan,SSD,u5,Under-5,DALYs,26377.801821299807,21237.20402574332,5140.597795556489,True,True,double-high
522,Sudan,SDN,u5,Under-5,DALYs,4362.7716740549,7460.117973748343,-3097.346299693443,False,False,neither
6,China,CHN,u5,Under-5,Deaths,7.816450627532153,17.704185102579913,-9.88773447504776,False,False,neither
7,Democratic People's Republic of Korea,PRK,u5,Under-5,Deaths,43.01171241441891,80.92202633100487,-37.91031391658596,False,False,neither
8,Taiwan,TWN,u5,Under-5,Deaths,7.579240591487448,1.9198822211238185,5.65935837036363,False,True,excess-only
10,Cambodia,KHM,u5,Under-5,Deaths,105.13049661710296,136.57643766536108,-31.44594104825812,True,False,benchmark-aligned high burden
11,Indonesia,IDN,u5,Under-5,Deaths,56.43224998353808,35.87629492382112,20.55595505971696,False,True,excess-only
12,Lao People's Democratic Republic,LAO,u5,Under-5,Deaths,184.09487826003715,124.78520374858694,59.30967451145021,True,True,double-high
13,Malaysia,MYS,u5,Under-5,Deaths,12.542358867779685,10.181182198189465,2.361176669590222,False,False,neither
14,Maldives,MDV,u5,Under-5,Deaths,20.118051856235315,37.73778048932662,-17.619728633091302,False,False,neither
15,Myanmar,MMR,u5,Under-5,Deaths,138.79700584964488,111.93197733477672,26.86502851486816,True,True,double-high
16,Philippines,PHL,u5,Under-5,Deaths,70.03867634520637,34.505608104431175,35.533068240775194,True,True,double-high
17,Sri Lanka,LKA,u5,Under-5,Deaths,8.257848660721503,17.02910495250592,-8.771256291784418,False,False,neither
18,Thailand,THA,u5,Under-5,Deaths,14.75701787822327,28.434239220628537,-13.677221342405268,False,False,neither
19,Timor-Leste,TLS,u5,Under-5,Deaths,163.7352070091618,148.9972348701645,14.737972138997293,True,True,double-high
20,Viet Nam,VNM,u5,Under-5,Deaths,24.80896213005897,45.20197771995338,-20.39301558989441,False,False,neither
22,Fiji,FJI,u5,Under-5,Deaths,55.0332725513974,28.67884844599921,26.35442410539819,False,True,excess-only
23,Kiribati,KIR,u5,Under-5,Deaths,89.47673619584097,104.16991406087368,-14.693177865032697,True,False,benchmark-aligned high burden
24,Marshall Islands,MHL,u5,Under-5,Deaths,76.03739565093159,64.01610339459812,12.021292256333467,True,True,double-high
25,Micronesia (Federated States of),FSM,u5,Under-5,Deaths,22.45300304520207,68.91164869422906,-46.45864564902699,False,False,neither
26,Papua New Guinea,PNG,u5,Under-5,Deaths,192.4996845387581,189.01549538495817,3.484189153799917,True,False,benchmark-aligned high burden
27,Samoa,WSM,u5,Under-5,Deaths,56.7624009551454,64.55583234008222,-7.793431384936817,False,False,neither
28,Solomon Islands,SLB,u5,Under-5,Deaths,33.571802169414205,170.9722299678095,-137.4004277983953,False,False,neither
29,Tonga,TON,u5,Under-5,Deaths,31.75729486163515,48.40340005642344,-16.646105194788294,False,False,neither
30,Vanuatu,VUT,u5,Under-5,Deaths,66.02597715346892,155.54781894300922,-89.5218417895403,True,False,benchmark-aligned high burden
33,Armenia,ARM,u5,Under-5,Deaths,69.3499164836057,20.04902294017785,49.30089354342785,True,True,double-high
34,Azerbaijan,AZE,u5,Under-5,Deaths,279.2868747303028,23.123556979371408,256.1633177509314,True,True,double-high
35,Georgia,GEO,u5,Under-5,Deaths,30.880276015078977,12.551716233871804,18.32855978120717,False,True,excess-only
36,Kazakhstan,KAZ,u5,Under-5,Deaths,50.65171514642933,17.783329233256197,32.868385913173135,False,True,excess-only
37,Kyrgyzstan,KGZ,u5,Under-5,Deaths,60.411609189226766,53.62953882656307,6.782070362663696,False,True,excess-only
38,Mongolia,MNG,u5,Under-5,Deaths,62.11991402830522,38.20599343286988,23.913920595435336,False,True,excess-only
39,Tajikistan,TJK,u5,Under-5,Deaths,103.44933804481546,98.16394324514272,5.285394799672744,True,False,benchmark-aligned high burden
40,Turkmenistan,TKM,u5,Under-5,Deaths,183.3133356318808,30.057994190614377,153.2553414412664,True,True,double-high
41,Uzbekistan,UZB,u5,Under-5,Deaths,252.5175294496168,50.24460091339743,202.27292853621933,True,True,double-high
43,Albania,ALB,u5,Under-5,Deaths,17.243689501215865,22.729481089422443,-5.4857915882065775,False,False,neither
44,Bosnia and Herzegovina,BIH,u5,Under-5,Deaths,6.895473438426332,21.13752669263387,-14.242053254207535,False,False,neither
45,Bulgaria,BGR,u5,Under-5,Deaths,19.99225141715844,10.113786447886008,9.878464969272432,False,True,excess-only
46,Croatia,HRV,u5,Under-5,Deaths,7.411822063313659,8.668020297101444,-1.256198233787785,False,False,neither
47,Czechia,CZE,u5,Under-5,Deaths,6.285450510397097,4.265484726197545,2.0199657841995524,False,False,neither
48,Hungary,HUN,u5,Under-5,Deaths,4.443779243981102,7.381713050238552,-2.9379338062574503,False,False,neither
49,North Macedonia,MKD,u5,Under-5,Deaths,6.920718880854498,11.933276332955504,-5.012557452101007,False,False,neither
50,Montenegro,MNE,u5,Under-5,Deaths,8.157535881331667,7.925209476504495,0.2323264048271713,False,False,neither
51,Poland,POL,u5,Under-5,Deaths,4.557971904111883,3.337368365834423,1.2206035382774605,False,False,neither
52,Romania,ROU,u5,Under-5,Deaths,27.582477114449432,10.405452063413025,17.17702505103641,False,True,excess-only
53,Serbia,SRB,u5,Under-5,Deaths,5.728884290622086,8.385130989111449,-2.6562466984893627,False,False,neither
54,Slovakia,SVK,u5,Under-5,Deaths,17.620164660360672,5.570200347737379,12.049964312623292,False,True,excess-only
55,Slovenia,SVN,u5,Under-5,Deaths,7.304457639790674,3.450360937983725,3.854096701806949,False,False,neither
57,Belarus,BLR,u5,Under-5,Deaths,4.81954142179117,6.3974171175119166,-1.5778756957207465,False,False,neither
58,Estonia,EST,u5,Under-5,Deaths,5.820428984079388,2.9509800199153244,2.869448964164064,False,False,neither
59,Latvia,LVA,u5,Under-5,Deaths,7.847776253572436,3.143320326612286,4.704455926960149,False,False,neither
60,Lithuania,LTU,u5,Under-5,Deaths,5.5167466448384985,2.8897728906108617,2.626973754227637,False,False,neither
61,Republic of Moldova,MDA,u5,Under-5,Deaths,30.937692267619063,16.40056928906559,14.537122978553471,False,True,excess-only
62,Russian Federation,RUS,u5,Under-5,Deaths,11.842652741409731,4.847940946055082,6.994711795354649,False,True,excess-only
63,Ukraine,UKR,u5,Under-5,Deaths,10.094193297422102,11.012441121065509,-0.9182478236434068,False,False,neither
66,Brunei Darussalam,BRN,u5,Under-5,Deaths,6.341875915784565,4.180315586578129,2.161560329206436,False,False,neither
67,Japan,JPN,u5,Under-5,Deaths,1.5092461813067093,2.106182471139694,-0.5969362898329846,False,False,neither
68,Republic of Korea,KOR,u5,Under-5,Deaths,1.012134685136866,1.6231831323779902,-0.6110484472411242,False,False,neither
69,Singapore,SGP,u5,Under-5,Deaths,2.781171679342596,2.3175361228612923,0.4636355564813037,False,False,neither
71,Australia,AUS,u5,Under-5,Deaths,1.22988384051532,3.0441439460770368,-1.814260105561717,False,False,neither
72,New Zealand,NZL,u5,Under-5,Deaths,2.809262162244918,2.4545056305999937,0.3547565316449241,False,False,neither
74,Andorra,AND,u5,Under-5,Deaths,1.6161519629822725,1.9736778716843053,-0.3575259087020332,False,False,neither
75,Austria,AUT,u5,Under-5,Deaths,0.4584696140879806,2.9931587080626967,-2.534689093974716,False,False,neither
76,Belgium,BEL,u5,Under-5,Deaths,1.2859553292576722,2.068966850505284,-0.7830115212476114,False,False,neither
77,Cyprus,CYP,u5,Under-5,Deaths,0.916318760685442,2.9067903628861904,-1.9904716022007485,False,False,neither
78,Denmark,DNK,u5,Under-5,Deaths,1.3959081857221265,1.0731461127835435,0.3227620729385829,False,False,neither
79,Finland,FIN,u5,Under-5,Deaths,0.8999122262031554,1.6463203337946155,-0.7464081075914601,False,False,neither
80,France,FRA,u5,Under-5,Deaths,1.3147834068327071,2.673106156053485,-1.358322749220778,False,False,neither
81,Germany,DEU,u5,Under-5,Deaths,0.5825780166528268,2.013540453105713,-1.430962436452886,False,False,neither
82,Greece,GRC,u5,Under-5,Deaths,1.9045746822617804,4.258128920732035,-2.353554238470254,False,False,neither
83,Iceland,ISL,u5,Under-5,Deaths,1.683227233807013,1.6978467205883214,-0.0146194867813085,False,False,neither
84,Ireland,IRL,u5,Under-5,Deaths,1.8714463534505184,1.2545858144742006,0.6168605389763178,False,False,neither
85,Israel,ISR,u5,Under-5,Deaths,1.2892100486646043,3.6668745469484567,-2.3776644982838526,False,False,neither
86,Italy,ITA,u5,Under-5,Deaths,1.4318295190980883,4.050406290285551,-2.6185767711874623,False,False,neither
87,Luxembourg,LUX,u5,Under-5,Deaths,0.7270277829980352,1.5412204641095095,-0.8141926811114746,False,False,neither
88,Malta,MLT,u5,Under-5,Deaths,2.0569381494185266,4.30071528476509,-2.2437771353465634,False,False,neither
89,Netherlands,NLD,u5,Under-5,Deaths,1.3438317425718505,1.2229599877668278,0.1208717548050226,False,False,neither
90,Norway,NOR,u5,Under-5,Deaths,0.698121789719811,1.0558602837009727,-0.3577384939811617,False,False,neither
91,Portugal,PRT,u5,Under-5,Deaths,1.888194836213548,8.16165863053395,-6.273463794320402,False,False,neither
92,Spain,ESP,u5,Under-5,Deaths,1.2478406179411232,5.679202544269451,-4.431361926328328,False,False,neither
93,Sweden,SWE,u5,Under-5,Deaths,0.90410105674033,1.1710560044637617,-0.2669549477234314,False,False,neither
94,Switzerland,CHE,u5,Under-5,Deaths,0.8401276261015069,0.6308361859573974,0.2092914401441095,False,False,neither
95,United Kingdom,GBR,u5,Under-5,Deaths,1.99718766551138,1.9546893131302003,0.0424983523811797,False,False,neither
97,Argentina,ARG,u5,Under-5,Deaths,9.225819724265389,10.974894090580856,-1.749074366315467,False,False,neither
98,Chile,CHL,u5,Under-5,Deaths,5.435461686855722,7.928831076174214,-2.4933693893184925,False,False,neither
99,Uruguay,URY,u5,Under-5,Deaths,4.793772282224314,14.138235048924509,-9.344462766700191,False,False,neither
101,Canada,CAN,u5,Under-5,Deaths,1.8055027232916787,1.745361571273337,0.0601411520183416,False,False,neither
102,United States of America,USA,u5,Under-5,Deaths,2.8057511847346084,2.085962262379447,0.7197889223551615,False,False,neither
105,Antigua and Barbuda,ATG,u5,Under-5,Deaths,21.27054250234118,12.35286442924614,8.917678073095038,False,True,excess-only
106,Bahamas,BHS,u5,Under-5,Deaths,17.195429066316404,5.532760132495183,11.66266893382122,False,True,excess-only
107,Barbados,BRB,u5,Under-5,Deaths,11.543056162757566,12.525208625326057,-0.9821524625684912,False,False,neither
108,Belize,BLZ,u5,Under-5,Deaths,29.75103363086328,51.99083080444926,-22.23979717358598,False,False,neither
109,Cuba,CUB,u5,Under-5,Deaths,15.7502994620596,26.074108605426847,-10.323809143367248,False,False,neither
110,Dominica,DMA,u5,Under-5,Deaths,12.285799111268664,12.711692022454914,-0.4258929111862493,False,False,neither
111,Dominican Republic,DOM,u5,Under-5,Deaths,28.81890802051112,38.844382763218825,-10.025474742707704,False,False,neither
112,Grenada,GRD,u5,Under-5,Deaths,38.15428452760664,31.446482118085115,6.707802409521527,False,True,excess-only
113,Guyana,GUY,u5,Under-5,Deaths,52.59504314548828,25.86717061517498,26.727872530313302,False,True,excess-only
114,Haiti,HTI,u5,Under-5,Deaths,215.80581256644984,166.1336517119586,49.67216085449124,True,True,double-high
115,Jamaica,JAM,u5,Under-5,Deaths,11.544854018196892,26.990127971862066,-15.445273953665174,False,False,neither
116,Saint Lucia,LCA,u5,Under-5,Deaths,14.560219690840226,23.78159183836813,-9.221372147527903,False,False,neither
117,Saint Vincent and the Grenadines,VCT,u5,Under-5,Deaths,24.152773352565468,38.69599375830075,-14.543220405735283,False,False,neither
118,Suriname,SUR,u5,Under-5,Deaths,39.44399356038454,40.14707727429785,-0.7030837139133084,False,False,neither
119,Trinidad and Tobago,TTO,u5,Under-5,Deaths,11.814280146849653,10.170553885679908,1.6437262611697443,False,False,neither
121,Bolivia (Plurinational State of),BOL,u5,Under-5,Deaths,108.61020556926364,50.382072357188605,58.22813321207504,True,True,double-high
122,Ecuador,ECU,u5,Under-5,Deaths,69.7380327342365,27.246029790813324,42.49200294342317,True,True,double-high
123,Peru,PER,u5,Under-5,Deaths,48.62563799638456,28.93864634410221,19.68699165228235,False,True,excess-only
125,Colombia,COL,u5,Under-5,Deaths,24.32729473614116,27.90918733967408,-3.581892603532914,False,False,neither
126,Costa Rica,CRI,u5,Under-5,Deaths,12.662326633251617,20.523358816224583,-7.861032182972966,False,False,neither
127,El Salvador,SLV,u5,Under-5,Deaths,30.77924660750894,62.53532485851179,-31.75607825100285,False,False,neither
128,Guatemala,GTM,u5,Under-5,Deaths,119.42293138211024,96.3749464288317,23.04798495327853,True,True,double-high
129,Honduras,HND,u5,Under-5,Deaths,20.042473517230288,120.75393730980755,-100.71146379257728,False,False,neither
130,Mexico,MEX,u5,Under-5,Deaths,35.79703901881078,26.50510372920726,9.29193528960352,False,True,excess-only
131,Nicaragua,NIC,u5,Under-5,Deaths,37.241759805463005,109.23629552405814,-71.99453571859513,False,False,neither
132,Panama,PAN,u5,Under-5,Deaths,44.29699125851388,20.54278837056916,23.75420288794472,False,True,excess-only
133,Venezuela (Bolivarian Republic of),VEN,u5,Under-5,Deaths,64.07271502358671,78.93679864043557,-14.86408361684886,False,False,neither
135,Brazil,BRA,u5,Under-5,Deaths,18.47804002246356,29.475186716468684,-10.997146694005124,False,False,neither
136,Paraguay,PRY,u5,Under-5,Deaths,23.026655574942563,32.8233700210761,-9.79671444613354,False,False,neither
139,Algeria,DZA,u5,Under-5,Deaths,18.80528749639692,38.978017019013016,-20.17272952261609,False,False,neither
140,Bahrain,BHR,u5,Under-5,Deaths,5.713118592436404,8.408971995161224,-2.69585340272482,False,False,neither
141,Egypt,EGY,u5,Under-5,Deaths,72.51680188926456,31.97283260691172,40.54396928235284,True,True,double-high
142,Iran (Islamic Republic of),IRN,u5,Under-5,Deaths,8.044744566710209,19.988786742497407,-11.944042175787198,False,False,neither
143,Iraq,IRQ,u5,Under-5,Deaths,28.398292545546195,40.581365796521,-12.183073250974804,False,False,neither
144,Jordan,JOR,u5,Under-5,Deaths,26.19186240261324,19.332196333645243,6.8596660689679965,False,True,excess-only
145,Kuwait,KWT,u5,Under-5,Deaths,22.6146126500234,2.0633397304216854,20.55127291960171,False,True,excess-only
146,Lebanon,LBN,u5,Under-5,Deaths,46.21523077431222,18.56730027330065,27.64793050101157,False,True,excess-only
147,Libya,LBY,u5,Under-5,Deaths,23.0271393150906,10.1659184827256,12.861220832365,False,True,excess-only
148,Morocco,MAR,u5,Under-5,Deaths,31.803372706765906,60.23379198747279,-28.43041928070688,False,False,neither
149,Palestine,PSE,u5,Under-5,Deaths,18.371436172144296,47.48478638543386,-29.113350213289568,False,False,neither
150,Oman,OMN,u5,Under-5,Deaths,11.462069974506536,8.772289954758037,2.6897800197484987,False,False,neither
151,Qatar,QAT,u5,Under-5,Deaths,8.804795198102358,2.738063889906544,6.066731308195815,False,True,excess-only
152,Saudi Arabia,SAU,u5,Under-5,Deaths,26.43413207482451,4.435353693226413,21.998778381598097,False,True,excess-only
153,Syrian Arab Republic,SYR,u5,Under-5,Deaths,13.355595438670491,73.73674746716594,-60.38115202849545,False,False,neither
154,Tunisia,TUN,u5,Under-5,Deaths,31.09376182139872,29.54943597007,1.5443258513287257,False,False,neither
155,Türkiye,TUR,u5,Under-5,Deaths,10.953998013727787,16.97544739686852,-6.021449383140734,False,False,neither
156,United Arab Emirates,ARE,u5,Under-5,Deaths,10.634074548345543,2.626170517784672,8.007904030560871,False,True,excess-only
157,Yemen,YEM,u5,Under-5,Deaths,73.1569042062923,180.7895197064481,-107.63261550015588,True,False,benchmark-aligned high burden
160,Afghanistan,AFG,u5,Under-5,Deaths,155.71894168578643,276.5276626316331,-120.80872094584667,True,False,benchmark-aligned high burden
161,Bangladesh,BGD,u5,Under-5,Deaths,83.2311626601217,123.17100499408886,-39.93984233396717,True,False,benchmark-aligned high burden
162,Bhutan,BTN,u5,Under-5,Deaths,65.88416621334999,117.7343406399564,-51.8501744266064,True,False,benchmark-aligned high burden
163,India,IND,u5,Under-5,Deaths,123.03402974815022,63.17215630072965,59.86187344742057,True,True,double-high
164,Nepal,NPL,u5,Under-5,Deaths,79.2553230095314,160.12642368035276,-80.87110067082136,True,False,benchmark-aligned high burden
165,Pakistan,PAK,u5,Under-5,Deaths,108.66568063566127,126.55134328880251,-17.885662653141253,True,False,benchmark-aligned high burden
168,Angola,AGO,u5,Under-5,Deaths,134.75796001966893,137.09856468417323,-2.3406046645042977,True,False,benchmark-aligned high burden
169,Central African Republic,CAF,u5,Under-5,Deaths,362.81926379187126,337.93829866858545,24.88096512328582,True,True,double-high
170,Congo,COG,u5,Under-5,Deaths,97.86040187242163,80.42256632845378,17.43783554396785,True,True,double-high
171,Democratic Republic of the Congo,COD,u5,Under-5,Deaths,164.4752248694517,224.6074224402343,-60.13219757078261,True,False,benchmark-aligned high burden
172,Equatorial Guinea,GNQ,u5,Under-5,Deaths,75.82447415897211,43.7888032109585,32.03567094801361,True,True,double-high
173,Gabon,GAB,u5,Under-5,Deaths,62.297401920633554,50.7260918497612,11.57131007087235,False,True,excess-only
175,Burundi,BDI,u5,Under-5,Deaths,187.7080862072887,298.44286730545633,-110.73478109816764,True,False,benchmark-aligned high burden
176,Comoros,COM,u5,Under-5,Deaths,143.5005995461612,153.7737196054116,-10.273120059250402,True,False,benchmark-aligned high burden
177,Djibouti,DJI,u5,Under-5,Deaths,109.18722732156922,143.74475019117412,-34.557522869604895,True,False,benchmark-aligned high burden
178,Eritrea,ERI,u5,Under-5,Deaths,191.81585243575083,207.97346861334577,-16.157616177594946,True,False,benchmark-aligned high burden
179,Ethiopia,ETH,u5,Under-5,Deaths,86.88120968017726,225.7501871228663,-138.86897744268902,True,False,benchmark-aligned high burden
180,Kenya,KEN,u5,Under-5,Deaths,118.00871054673682,99.89470475323256,18.114005793504248,True,True,double-high
181,Madagascar,MDG,u5,Under-5,Deaths,176.69655274288743,237.5107141892595,-60.81416144637205,True,False,benchmark-aligned high burden
182,Malawi,MWI,u5,Under-5,Deaths,61.61056629784302,212.2561231110152,-150.64555681317216,False,False,neither
183,Mauritius,MUS,u5,Under-5,Deaths,18.684908301712404,15.891307718550491,2.793600583161913,False,False,neither
184,Mozambique,MOZ,u5,Under-5,Deaths,141.7446054563062,269.77818562237826,-128.03358016607206,True,False,benchmark-aligned high burden
185,Rwanda,RWA,u5,Under-5,Deaths,135.12617833732014,167.54098609229857,-32.414807754978426,True,False,benchmark-aligned high burden
186,Seychelles,SYC,u5,Under-5,Deaths,36.4791110842579,12.819481831319148,23.65962925293876,False,True,excess-only
187,Somalia,SOM,u5,Under-5,Deaths,175.1611204009815,362.96692585110014,-187.80580545011864,True,False,benchmark-aligned high burden
189,United Republic of Tanzania,TZA,u5,Under-5,Deaths,99.03666384855062,164.38488388450276,-65.34822003595214,True,False,benchmark-aligned high burden
190,Uganda,UGA,u5,Under-5,Deaths,64.52290045919062,184.2792588762576,-119.75635841706696,False,False,neither
191,Zambia,ZMB,u5,Under-5,Deaths,118.0861873702166,132.13415008230643,-14.047962712089827,True,False,benchmark-aligned high burden
193,Botswana,BWA,u5,Under-5,Deaths,93.3081899802055,31.60628603139612,61.70190394880939,True,True,double-high
194,Lesotho,LSO,u5,Under-5,Deaths,237.7870751480696,128.81009430512168,108.97698084294792,True,True,double-high
195,Namibia,NAM,u5,Under-5,Deaths,122.69454993801276,56.42109729859664,66.27345263941612,True,True,double-high
196,South Africa,ZAF,u5,Under-5,Deaths,107.13515315299836,23.85754989161532,83.27760326138304,True,True,double-high
197,Eswatini,SWZ,u5,Under-5,Deaths,214.6646778474561,63.21615076039419,151.4485270870619,True,True,double-high
198,Zimbabwe,ZWE,u5,Under-5,Deaths,139.1029454810413,143.6008247588973,-4.497879277855986,True,False,benchmark-aligned high burden
200,Benin,BEN,u5,Under-5,Deaths,151.35719785267702,214.8568162144205,-63.49961836174347,True,False,benchmark-aligned high burden
201,Burkina Faso,BFA,u5,Under-5,Deaths,148.3484521322329,298.8540193520786,-150.5055672198457,True,False,benchmark-aligned high burden
202,Cameroon,CMR,u5,Under-5,Deaths,166.6378015882412,146.92143476075373,19.716366827487462,True,True,double-high
203,Cabo Verde,CPV,u5,Under-5,Deaths,36.7071050839026,90.48055314207286,-53.77344805817027,False,False,neither
204,Chad,TCD,u5,Under-5,Deaths,307.358012913217,354.33874396899097,-46.98073105577396,True,False,benchmark-aligned high burden
205,Côte d'Ivoire,CIV,u5,Under-5,Deaths,190.67727007332203,176.44819169744633,14.229078375875702,True,True,double-high
206,Gambia,GMB,u5,Under-5,Deaths,146.50420641794793,192.5103037194784,-46.006097301530446,True,False,benchmark-aligned high burden
207,Ghana,GHA,u5,Under-5,Deaths,64.58767591875171,83.02146326388309,-18.43378734513138,False,False,neither
208,Guinea,GIN,u5,Under-5,Deaths,261.296145825869,258.5578047220178,2.738341103851212,True,False,benchmark-aligned high burden
209,Guinea-Bissau,GNB,u5,Under-5,Deaths,155.1744704864317,243.16387413918443,-87.98940365275274,True,False,benchmark-aligned high burden
210,Liberia,LBR,u5,Under-5,Deaths,200.4653433986213,234.92596139268505,-34.46061799406377,True,False,benchmark-aligned high burden
211,Mali,MLI,u5,Under-5,Deaths,139.44931113403197,316.7519668899109,-177.3026557558789,True,False,benchmark-aligned high burden
212,Mauritania,MRT,u5,Under-5,Deaths,99.78448870627489,122.47967449124,-22.695185784965105,True,False,benchmark-aligned high burden
213,Niger,NER,u5,Under-5,Deaths,411.7012266444612,385.2725283965594,26.42869824790182,True,True,double-high
214,Nigeria,NGA,u5,Under-5,Deaths,259.8158142355076,127.14865442923254,132.6671598062751,True,True,double-high
215,Sao Tome and Principe,STP,u5,Under-5,Deaths,75.96500011746646,118.9591951356035,-42.99419501813704,True,False,benchmark-aligned high burden
216,Senegal,SEN,u5,Under-5,Deaths,57.57541434831796,209.5030124898921,-151.9275981415741,False,False,neither
217,Sierra Leone,SLE,u5,Under-5,Deaths,282.27789733323675,234.7486079464101,47.52928938682663,True,True,double-high
218,Togo,TGO,u5,Under-5,Deaths,134.62343434174394,168.87389184125544,-34.2504574995115,True,False,benchmark-aligned high burden
298,American Samoa,ASM,u5,Under-5,Deaths,24.38914770056077,14.581504757925714,9.807642942635056,False,True,excess-only
305,Bermuda,BMU,u5,Under-5,Deaths,2.869763872292761,4.537453359088545,-1.667689486795784,False,False,neither
320,Cook Islands,COK,u5,Under-5,Deaths,30.65859653280882,9.251464922612234,21.407131610196583,False,True,excess-only
349,Greenland,GRL,u5,Under-5,Deaths,9.83090936276206,2.715345827962808,7.115563534799253,False,True,excess-only
351,Guam,GUM,u5,Under-5,Deaths,45.63544616406118,5.675151831210818,39.96029433285036,False,True,excess-only
367,Monaco,MCO,u5,Under-5,Deaths,2.01415786568238,0.9549380625934196,1.0592198030889604,False,False,neither
369,Nauru,NRU,u5,Under-5,Deaths,120.85681118659193,53.02457362317111,67.83223756342082,True,True,double-high
374,Niue,NIU,u5,Under-5,Deaths,37.1715995233421,13.594846131308842,23.57675339203326,False,True,excess-only
376,Northern Mariana Islands,MNP,u5,Under-5,Deaths,24.528335992513902,7.647517334908535,16.880818657605367,False,True,excess-only
380,Palau,PLW,u5,Under-5,Deaths,48.961438706803534,12.345637044136698,36.61580166266684,False,True,excess-only
385,Puerto Rico,PRI,u5,Under-5,Deaths,8.712776398070732,3.31146430551568,5.401312092555052,False,True,excess-only
393,Saint Kitts and Nevis,KNA,u5,Under-5,Deaths,17.552312954266558,12.579517291287551,4.972795662979005,False,False,neither
396,San Marino,SMR,u5,Under-5,Deaths,1.4601499800583524,1.8738144572560431,-0.4136644771976907,False,False,neither
416,Tuvalu,TUV,u5,Under-5,Deaths,90.05450686216756,60.85286571927119,29.20164114289637,True,True,double-high
422,United States Virgin Islands,VIR,u5,Under-5,Deaths,4.544446585502098,5.307498077611666,-0.7630514921095681,False,False,neither
435,South Sudan,SSD,u5,Under-5,Deaths,296.3077789045878,238.2831848924822,58.02459401210558,True,True,double-high
522,Sudan,SDN,u5,Under-5,Deaths,48.92767945995023,83.45095849194533,-34.5232790319951,False,False,neither
6,China,CHN,u5,Under-5,Incidence,4658.01627322439,3886.51068129064,771.5055919337497,False,True,excess-only
7,Democratic People's Republic of Korea,PRK,u5,Under-5,Incidence,8652.75042824236,8548.221151893169,104.5292763491907,True,False,benchmark-aligned high burden
8,Taiwan,TWN,u5,Under-5,Incidence,6802.53554316589,1048.2456500497558,5754.289893116134,False,True,excess-only
10,Cambodia,KHM,u5,Under-5,Incidence,9435.17726607069,11252.874345320257,-1817.6970792495667,True,False,benchmark-aligned high burden
11,Indonesia,IDN,u5,Under-5,Incidence,7325.72747367358,5633.364170906078,1692.3633027675023,False,True,excess-only
12,Lao People's Democratic Republic,LAO,u5,Under-5,Incidence,10007.03351532393,10725.628876998244,-718.5953616743136,True,False,benchmark-aligned high burden
13,Malaysia,MYS,u5,Under-5,Incidence,6771.88446814123,2866.981917677146,3904.902550464084,False,True,excess-only
14,Maldives,MDV,u5,Under-5,Incidence,5925.94795509928,5781.896219825527,144.05173527375337,False,False,neither
15,Myanmar,MMR,u5,Under-5,Incidence,9439.52127720046,10126.80167765209,-687.2804004516311,True,False,benchmark-aligned high burden
16,Philippines,PHL,u5,Under-5,Incidence,8290.45753867116,5521.374096918469,2769.083441752691,True,True,double-high
17,Sri Lanka,LKA,u5,Under-5,Incidence,6790.61867487166,3805.923944284205,2984.694730587455,False,True,excess-only
18,Thailand,THA,u5,Under-5,Incidence,7983.282763665279,4994.266745775492,2989.016017889787,True,True,double-high
19,Timor-Leste,TLS,u5,Under-5,Incidence,13821.334826356118,11788.407391408551,2032.9274349475647,True,True,double-high
20,Viet Nam,VNM,u5,Under-5,Incidence,6907.004009406701,6342.102263428703,564.901745977998,False,False,neither
